function_type,sweep_type,source_summary,source_point,n,K,m,E2,ldpc_code_rate,ebno_db,false_positive_count,negative_trials,false_negative_count,positive_trials,fpr,fnr,max_fpr_fnr,fp_plus_fn_over_trials,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,tuples,inference_status
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p0p25.mat,24,36,432,0.1,0.4,0.25,276,54000,50066,54000,0.00511111111111111,0.927148148148148,0.927148148148148,0.46612962962963,60,0.145914791702724,100,108000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p0p5.mat,24,36,432,0.1,0.4,0.5,257,54000,9775,54000,0.00475925925925926,0.181018518518519,0.181018518518519,0.0928888888888889,60,0.145914791702724,100,108000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p0p75.mat,24,36,432,0.1,0.4,0.75,258,54000,4506,54000,0.00477777777777778,0.0834444444444444,0.0834444444444444,0.0441111111111111,60,0.145914791702724,100,108000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p1p0.mat,24,36,432,0.1,0.4,1,267,54000,1419,54000,0.00494444444444444,0.0262777777777778,0.0262777777777778,0.0156111111111111,60,0.145914791702724,100,108000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p1p25.mat,24,36,432,0.1,0.4,1.25,257,54000,527,54000,0.00475925925925926,0.00975925925925926,0.00975925925925926,0.00725925925925926,60,0.145914791702724,100,108000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p1p5.mat,24,36,432,0.1,0.4,1.5,321,66960,203,66960,0.00479390681003584,0.00303166069295102,0.00479390681003584,0.00391278375149343,60,0.145914791702724,124,133920,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p1p75.mat,24,36,432,0.1,0.4,1.75,1091,216000,202,216000,0.00505092592592593,0.000935185185185185,0.00505092592592593,0.00299305555555556,60,0.145914791702724,400,432000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p2p0.mat,24,36,432,0.1,0.4,2,3809,749520,200,749520,0.00508191909488739,0.00026683744262995,0.00508191909488739,0.00267437826875867,60,0.145914791702724,1388,1499040,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p2p25.mat,24,36,432,0.1,0.4,2.25,5126,1000080,106,1000080,0.00512558995280378,0.000105991520678346,0.00512558995280378,0.00261579073674106,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p2p5.mat,24,36,432,0.1,0.4,2.5,5126,1000080,26,1000080,0.00512558995280378,2.59979201663867e-05,0.00512558995280378,0.00257579393648508,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p2p75.mat,24,36,432,0.1,0.4,2.75,5126,1000080,13,1000080,0.00512558995280378,1.29989600831933e-05,0.00512558995280378,0.00256929445644348,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p3p0.mat,24,36,432,0.1,0.4,3,5126,1000080,2,1000080,0.00512558995280378,1.99984001279898e-06,0.00512558995280378,0.00256379489640829,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p3p25.mat,24,36,432,0.1,0.4,3.25,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p3p5.mat,24,36,432,0.1,0.4,3.5,5126,1000080,1,1000080,0.00512558995280378,9.99920006399488e-07,0.00512558995280378,0.00256329493640509,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p3p75.mat,24,36,432,0.1,0.4,3.75,5126,1000080,1,1000080,0.00512558995280378,9.99920006399488e-07,0.00512558995280378,0.00256329493640509,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p4p0.mat,24,36,432,0.1,0.4,4,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p4p25.mat,24,36,432,0.1,0.4,4.25,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p4p5.mat,24,36,432,0.1,0.4,4.5,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p4p75.mat,24,36,432,0.1,0.4,4.75,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p4/points/result_n_24_awgn_ebno_p5p0.mat,24,36,432,0.1,0.4,5,5126,1000080,0,1000080,0.00512558995280378,0,0.00512558995280378,0.00256279497640189,60,0.145914791702724,1852,2000160,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p0p0.mat,24,36,432,0.1,0.5,0,376,67500,65567,67500,0.00557037037037037,0.971362962962963,0.971362962962963,0.488466666666667,48,0.182393489628406,100,135000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p0p25.mat,24,36,432,0.1,0.5,0.25,342,67500,64672,67500,0.00506666666666667,0.958103703703704,0.958103703703704,0.481585185185185,48,0.182393489628406,100,135000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p0p5.mat,24,36,432,0.1,0.5,0.5,333,67500,63114,67500,0.00493333333333333,0.935022222222222,0.935022222222222,0.469977777777778,48,0.182393489628406,100,135000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p0p75.mat,24,36,432,0.1,0.5,0.75,342,67500,45443,67500,0.00506666666666667,0.67322962962963,0.67322962962963,0.339148148148148,48,0.182393489628406,100,135000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p1p0.mat,24,36,432,0.1,0.5,1,385,81000,200,81000,0.00475308641975309,0.00246913580246914,0.00475308641975309,0.00361111111111111,48,0.182393489628406,120,162000,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p1p25.mat,24,36,432,0.1,0.5,1.25,2445,483300,200,483300,0.00505896958410925,0.000413821642871922,0.00505896958410925,0.00273639561349059,48,0.182393489628406,716,966600,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p1p5.mat,24,36,432,0.1,0.5,1.5,5135,1001700,129,1001700,0.00512628531496456,0.000128781072177299,0.00512628531496456,0.00262753319357093,48,0.182393489628406,1484,2003400,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p1p75.mat,24,36,432,0.1,0.5,1.75,5135,1001700,35,1001700,0.00512628531496456,3.49406009783368e-05,0.00512628531496456,0.00258061295797145,48,0.182393489628406,1484,2003400,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p2p0.mat,24,36,432,0.1,0.5,2,5135,1001700,4,1001700,0.00512628531496456,3.99321154038135e-06,0.00512628531496456,0.00256513926325247,48,0.182393489628406,1484,2003400,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p2p25.mat,24,36,432,0.1,0.5,2.25,5135,1001700,1,1001700,0.00512628531496456,9.98302885095338e-07,0.00512628531496456,0.00256364180892483,48,0.182393489628406,1484,2003400,pilot; adaptive/event-or-cap stopping
rank,ldpc_rate,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/summary_noisy_channel_tradeoff.mat,results/noisy_channel_tradeoffs/server_full/rank/ldpc_rate/E2_0p1_Rc_0p5/points/result_n_24_awgn_ebno_p2p5.mat,24,36,432,0.1,0.5,2.5,5135,1001700,1,1001700,0.00512628531496456,9.98302885095338e-07,0.00512628531496456,0.00256364180892483,48,0.182393489628406,1484,2003400,pilot; adaptive/event-or-cap stopping
